,42.273444,Intro
42.273444,75.54611,UI Change - Open in Codex
75.54213333333334,189.92306666666667,UI Change - AWESOME Store
189.92306666666667,263.8969666666667,UI Change - Production UI
263.8969666666667,286.05243333333334,UI Change - Unreleased Building sneak-peek (don't tell anyone)
286.05243333333334,330.36336666666665,UI Change - Power Management
330.36336666666665,499.6992,Nitrogen Gas Resource Well
499.6992,541.1072333333334,Outro
541.1072333333334,,Bloopers
