0,1376.161,The World is Changing in Satisfactory
0,83.083,Intro
83.11636666666666,777.5434333333334,Biome Changes
83.11636666666666,231.231,General Changes
83.11636666666666,103.3032,No major changes
103.33656666666667,131.131,New Foliage
131.16436666666667,231.231,Recreated Cliff Structures
231.26436666666666,270.5035666666667,Minor Map Changes
270.53693333333337,727.4934333333333,Medium Map Changes
270.53693333333337,295.56193333333334,Intro
295.5953,360.4601,Titan Forest
360.4934666666667,387.62056666666666,Eastern Dune Forest & Coin Tree Forest
387.6539333333333,417.1167,Red Jungle
417.15006666666665,520.52,Rocky Desert
520.5533666666666,588.7214666666666,Bamboo Fields
588.7548333333333,655.1211333333333,Desert Canyons
655.1545,727.4934333333333,Caves
727.4934333333333,777.5434333333334,Outro
777.5768,961.5272333333334,World Perimeter
961.5606,1021.9209000000001,Beyond Update 8
1021.9542666666667,1121.1867333333334,Exploration Gameplay changes in Update 8
1121.2201,1172.3378333333333,Hog Variants
1172.3712,1305.6710333333333,Impact on Save Files
1172.3712,1249.9820666666667,Intro
1250.0154333333332,1262.1942666666666,Update 8 Landscape & Foliage Changes
1262.2276333333334,1271.4368333333334,Post-Update 8 Landscape & Foliage Changes
1271.4702,1284.5499333333335,Update 8 Exploration Gameplay Changes
1284.5833,1305.6710333333333,Outro
1305.7044,1376.161,Outro
