,11.610235,Intro
11.610235,31.36466666666667,Update 4 Expected Release Date on Experimental
31.36466666666667,80.08,Q&A: Why does it go to Experimental first?
80.08,112.71260000000001,Q&A: When's it going to be on Early Access?
112.71260000000001,182.71586666666667,"Q&A: I'm on Early Access, how do I get in on this Experimental stuff?"
182.71586666666667,226.279,Outro
