,46.046,Intro
46.079366666666665,98.66523333333333,Jace Talk: Truck Station refresh
98.690775,197.4973,Jace Talk: Changes to Vehicle Automation
197.53066666666666,307.94096666666667,Jace Talk: Changes to Vehicles obstacle avoidance & getting stuck (ghosting)
307.97433333333333,384.95123333333333,Jace Talk: Vehicles & Fuel usage
384.9846,435.2348,Jace Talk: Save & Load Vehicle paths
435.2681666666667,474.60746666666665,Jace Talk: Distant Vehicle smoothing
474.6408333333333,497.2968,Jace Talk: Adding Truck Stations to a previously-recorded path
497.3301666666667,,Outro
