0,684.948,State of Dev and Community: What's Next?
0,78.61180501034902,Intro
78.64517165084577,394.89419027906644,Community Management
78.64517165084577,90.62379558917993,Intro
90.65716222967669,244.57747484119622,YouTube
244.61084148169297,394.89419027906644,Twitch
394.92755691956324,666.0648775961745,Console Release & 1.1 Release
394.92755691956324,417.04963956891015,Intro
417.0830062094069,445.7115837556206,Satisfactory 1.1 Teasing
445.74495039611736,556.6222967668261,Console Release
556.6556634073229,603.790946,Vacations are over
603.790946,666.0648775961745,Satisfactory 1.1 Teasing
666.0982442366712,684.948,End Tag
