,46.3463,Intro
46.3463,56.38966666666667,Nitrogen
56.38966666666667,100.56713333333333,Resource Wells
100.56713333333333,136.00253333333333,Headlift for Gases
136.00253333333333,187.084505,Q&A: What will Gases be used for?
187.0869,,Outro
