,18.785433333333334,Intro
18.8188,43.77706666666667,Snutt Talk: Update 4
43.810433333333336,71.7717,Snutt Talk: Update 5
71.80506666666666,87.42066666666666,Snutt Talk: Dedicated Servers
87.45403333333333,105.105,Snutt Talk: Concurrent Player Count
105.13836666666667,160.02653333333333,Snutt Talk: 3 Million copies sold
160.0599,,Snutt Talk: 2022
