,26.259566666666668,Intro
26.259566666666668,78.078,Power Switch
78.078,138.50503333333333,Power Storage
138.50503333333333,197.79760000000002,Geothermal Generators
197.79760000000002,266.43283333333335,Self Regulation of Power Generators being removed
266.43283333333335,323.323,Outro Surprise
323.323,,End Tag
