0,705.361,Dedicated Servers have LEVELED UP!
0,161.9618,Intro
0,35.18273309605013,Preamble
35.18273309605013,71.7717,Soundtrack Released on Steam
71.80506666666666,119.98653333333334,As We Descend from Box Dragon
120.0199,161.9618,Coffee Stain Publishing & Ghost Ship Publishing Sale
161.99516666666668,555.6551000000001,The Main Course
161.99516666666668,177.61076666666668,Intro
177.64413333333334,216.38283333333334,Known Issues
216.4162,555.6551000000001,The Actual Topic of the Video
216.4162,224.0238,Intro
224.05716666666666,232.73250000000002,Easier to Install
232.76586666666668,251.58466666666666,TCP/UDP 7777
251.61803333333333,263.5966666666667,IPv4 & IPv6
263.63003333333336,285.5185666666667,Windowed & Console applications
285.55193333333335,327.56056666666666,TLS Support
327.5939333333333,356.1558,Unreal Console
356.18916666666667,371.7046666666667,Setting up Game Sessions
371.73803333333336,389.0219666666667,Advanced Game Settings
389.05533333333335,414.8477666666667,New Configuration Settings
414.88113333333337,423.58983333333333,Download Save File direct from the server
423.6232,444.2438,Client Notification when about to save
444.2771666666667,472.9725,Planned Features
473.0058666666667,555.6551000000001,"But wait, there's more"
555.6884666666667,677.8438333333334,Regular Multiplayer
555.6884666666667,577.4769,Intro
577.5102666666667,610.2429666666667,Now also supporting Steam services
610.2763333333334,654.9209333333333,Disable the online subsystem for solo play
654.9543,677.8438333333334,Direct IP Address connection
677.8772,705.361,Outro
